customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address_id,property_valuation
842,Mahmud,Dobbson,Male,1999-08-16 00:00:00,Compensation Analyst,Financial Services,High Net Worth,N,No,841,9
843,Salomone,Sleford,Male,1989-09-05 00:00:00,Developer II,Manufacturing,Affluent Customer,N,Yes,842,7
844,Tome,Tyt,Male,1978-01-13 00:00:00,Nurse Practicioner,Financial Services,High Net Worth,N,No,843,7
845,Koressa,Maris,Female,1973-12-24 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,No,844,7
846,Alvan,Rebichon,Male,1954-03-25 00:00:00,Geologist I,Manufacturing,Affluent Customer,N,No,845,9
847,Kelci,Morrison,Female,1991-05-26 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,846,10
848,Lannie,Chat,Male,1979-06-25 00:00:00,VP Product Management,Manufacturing,Mass Customer,N,No,847,7
849,Sylvan,Capper,Male,1969-09-15 00:00:00,Librarian,Entertainment,Mass Customer,N,No,848,2
850,Nevin,Hanfrey,Male,2000-09-24 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,849,7
851,Cammi,Tesmond,Female,1987-12-30 00:00:00,Project Manager,,Affluent Customer,N,Yes,850,2
852,Andie,Bonney,Female,2000-11-04 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,851,7
853,Nolana,Rotter,Female,1981-10-04 00:00:00,Media Manager I,Retail,Mass Customer,N,Yes,852,4
854,Charisse,Thoresby,Female,2000-10-24 00:00:00,Marketing Manager,,Affluent Customer,N,No,853,7
855,Bennie,Llywarch,Female,1974-10-26 00:00:00,General Manager,Retail,High Net Worth,N,Yes,854,10
856,Peyton,Monkeman,Male,1988-10-01 00:00:00,Quality Engineer,Financial Services,Mass Customer,N,Yes,855,9
857,Theo,,Female,1964-08-14 00:00:00,General Manager,,High Net Worth,N,No,856,8
858,Barby,Charlwood,Female,1980-06-02 00:00:00,Internal Auditor,Financial Services,High Net Worth,N,Yes,857,10
859,Devinne,Tommeo,Female,1978-08-02 00:00:00,Geologist I,Financial Services,Affluent Customer,N,Yes,858,1
860,Ida,,Female,1980-08-12 00:00:00,,,High Net Worth,N,Yes,859,8
861,Rebekah,Dmych,Female,1977-05-24 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,860,5
862,Worden,Fossitt,Male,1977-12-27 00:00:00,Information Systems Manager,Argiculture,High Net Worth,N,Yes,861,7
863,Kessiah,Logg,Female,1961-09-10 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,862,12
864,Regen,Nares,Male,1970-03-06 00:00:00,,Retail,High Net Worth,N,Yes,863,10
865,Germain,De la Harpe,Female,1965-04-12 00:00:00,Desktop Support Technician,Telecommunications,Mass Customer,N,No,864,10
866,Stanislaus,Gottelier,Male,1973-01-05 00:00:00,Associate Professor,,Affluent Customer,N,Yes,865,9
867,Lura,MacKim,Female,1973-05-10 00:00:00,VP Marketing,,Mass Customer,N,No,866,10
868,Effie,Duddy,Female,1979-07-18 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,867,3
869,Addia,Abels,Female,1984-03-11 00:00:00,Account Representative I,Financial Services,High Net Worth,N,Yes,868,7
870,Hugh,Wilce,Male,1964-01-29 00:00:00,Pharmacist,Health,Mass Customer,N,No,869,10
871,Janka,Yesinin,Female,1992-01-20 00:00:00,,,Mass Customer,N,Yes,870,9
872,Suki,Ivachyov,Female,1971-04-28 00:00:00,Structural Engineer,IT,Mass Customer,N,No,871,10
873,Worthington,Penwarden,Male,1959-12-23 00:00:00,Occupational Therapist,Health,Affluent Customer,N,Yes,872,8
874,Howard,Oseland,Male,2001-05-05 00:00:00,,Health,Mass Customer,N,Yes,873,5
875,Caryl,Linnett,Male,1999-02-23 00:00:00,Recruiting Manager,Financial Services,Mass Customer,N,Yes,874,10
876,Neil,Jencey,Male,1968-10-06 00:00:00,Physical Therapy Assistant,IT,High Net Worth,N,No,875,10
877,Didi,Milne,Female,1988-05-13 00:00:00,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,876,5
878,Clarence,Silby,Male,1982-11-01 00:00:00,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,877,12
879,Hestia,Smetoun,Female,1978-08-02 00:00:00,,,Mass Customer,N,No,878,3
880,Neely,Lundon,Female,1963-12-31 00:00:00,Internal Auditor,,High Net Worth,N,Yes,879,10
881,Carmella,O' Lone,Female,1980-05-07 00:00:00,Information Systems Manager,,High Net Worth,N,No,880,8
882,Esmaria,Lythgoe,Female,1965-09-29 00:00:00,,Property,Mass Customer,N,Yes,881,10
883,Lolita,Bennie,U,,Recruiter,IT,Mass Customer,N,Yes,882,4
884,Pepito,Lamming,Male,1978-01-30 00:00:00,Web Designer IV,Property,Mass Customer,N,No,883,1
885,Yancey,Wivell,Male,1966-11-11 00:00:00,Statistician IV,Financial Services,Mass Customer,N,No,884,9
886,Dawna,McCullen,Female,1974-11-15 00:00:00,Accounting Assistant III,Health,Mass Customer,N,No,885,11
887,Patrizius,Hardinge,Male,1997-11-17 00:00:00,,Manufacturing,High Net Worth,N,No,886,12
888,Chickie,Gulleford,Female,1963-11-10 00:00:00,Accountant IV,Manufacturing,Mass Customer,N,No,887,8
889,Ezequiel,Coggeshall,Male,1967-02-19 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,888,8
890,Tony,Cordsen,Female,1974-02-01 00:00:00,Dental Hygienist,Health,Mass Customer,N,Yes,889,9
891,Talbot,Andrioni,Male,1981-08-06 00:00:00,Occupational Therapist,Health,High Net Worth,N,Yes,890,9
892,Conroy,Healy,U,,Office Assistant II,IT,Mass Customer,N,Yes,891,8
893,Gibby,Fearnley,Male,1983-09-11 00:00:00,Geologist I,IT,Mass Customer,N,No,892,10
894,Catie,Kibbey,Female,1970-12-18 00:00:00,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,893,8
895,Juli,Curness,Female,1966-09-03 00:00:00,,,Mass Customer,N,Yes,894,7
896,Idell,Belderson,Female,1978-06-10 00:00:00,VP Sales,,Mass Customer,N,No,895,8
897,Pris,Fance,Female,1969-01-11 00:00:00,Account Executive,Manufacturing,Mass Customer,N,No,896,5
898,Reyna,Braizier,Female,1977-08-28 00:00:00,General Manager,Financial Services,Affluent Customer,N,No,897,3
899,Teodora,Lawling,Female,1963-08-05 00:00:00,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,898,5
900,Clevey,Ivamy,Male,1990-08-07 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,899,7
901,Letta,McCarter,Female,1975-04-27 00:00:00,,Retail,Mass Customer,N,Yes,900,3
902,Selene,Vasiltsov,Female,1989-07-26 00:00:00,Staff Scientist,Retail,Mass Customer,N,No,901,9
903,Hewe,Lidgley,Male,1961-07-03 00:00:00,,Financial Services,Mass Customer,N,No,902,9
904,Kariotta,Ludman,Female,1974-05-06 00:00:00,Database Administrator II,,High Net Worth,N,Yes,903,8
905,Dorian,Drinkel,Female,1978-02-11 00:00:00,Safety Technician II,Manufacturing,Affluent Customer,N,No,904,7
906,Cammy,Marcroft,Male,1998-12-30 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,905,10
907,Eamon,McWhin,Male,1978-12-25 00:00:00,Sales Associate,Property,High Net Worth,N,Yes,906,8
908,Carry,Tomlett,Female,1980-08-28 00:00:00,,Financial Services,Affluent Customer,N,Yes,907,10
909,Suzette,Surgison,Female,1960-01-04 00:00:00,Operator,,High Net Worth,N,Yes,908,7
910,Lewes,Foulcher,Male,1986-04-26 00:00:00,Biostatistician I,Financial Services,Mass Customer,N,No,909,8
911,Marcellus,Shawcroft,Male,1974-10-13 00:00:00,Structural Analysis Engineer,Property,Affluent Customer,N,No,910,5
912,Vince,Dalmon,Male,1968-07-19 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,911,8
913,Dayle,Spearman,Female,2000-10-28 00:00:00,,Financial Services,Mass Customer,N,No,912,9
914,Marc,Egleton,Male,1999-06-16 00:00:00,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,913,4
915,Austina,Orrice,Female,1984-09-07 00:00:00,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,914,10
916,Joycelin,,Female,1991-06-18 00:00:00,Recruiter,,Affluent Customer,N,No,915,10
917,Odo,MacKaig,Male,1964-05-06 00:00:00,VP Product Management,Financial Services,Mass Customer,N,No,916,11
918,Mahmud,Chiles,Male,1975-02-26 00:00:00,Internal Auditor,Health,High Net Worth,N,No,917,8
919,Grove,Peltzer,Male,1987-07-17 00:00:00,Registered Nurse,Health,Mass Customer,N,Yes,918,4
920,Stefano,Thornborrow,Male,1976-01-19 00:00:00,Software Test Engineer IV,Health,Mass Customer,N,Yes,919,10
921,Gretchen,Seneschal,Female,1979-12-19 00:00:00,Help Desk Technician,Manufacturing,Mass Customer,N,No,920,4
922,Bekki,Ralston,Female,1972-10-10 00:00:00,Operator,Financial Services,Mass Customer,N,No,921,8
923,Garrek,Grimwade,Male,1977-06-26 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,922,8
924,Clementius,Hambric,Male,1976-11-08 00:00:00,Computer Systems Analyst II,,Affluent Customer,N,No,923,8
925,Nicko,Pembridge,Male,1978-08-07 00:00:00,Accountant IV,Manufacturing,Affluent Customer,N,No,924,12
926,Terrel,Matthisson,Male,1965-10-14 00:00:00,Professor,Telecommunications,Affluent Customer,N,No,925,6
927,Jarret,,Male,1966-02-19 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,Yes,926,8
928,Porty,Clemmitt,Male,1973-05-14 00:00:00,Associate Professor,,High Net Worth,N,Yes,927,7
929,Kippy,Conerding,Male,1965-09-04 00:00:00,Database Administrator III,Financial Services,Mass Customer,N,Yes,928,9
930,Evelina,Dinan,Female,1971-11-10 00:00:00,Executive Secretary,Retail,Mass Customer,N,Yes,929,12
931,Katrina,Sappson,Female,1999-08-07 00:00:00,Design Engineer,Manufacturing,Affluent Customer,N,Yes,930,10
932,Yoko,Dowrey,Female,1989-07-20 00:00:00,Graphic Designer,,Mass Customer,N,No,931,2
933,Melany,L'oiseau,Female,1996-05-19 00:00:00,Help Desk Operator,Retail,Mass Customer,N,Yes,932,8
934,Marcellus,Louisot,Male,1996-01-22 00:00:00,Human Resources Manager,Manufacturing,Mass Customer,N,No,933,7
935,Aldin,Cracker,Male,1994-09-12 00:00:00,Marketing Manager,,Mass Customer,N,Yes,934,9
936,Raffaello,Godleman,Male,1988-05-16 00:00:00,Speech Pathologist,Health,High Net Worth,N,No,935,2
937,Nikolos,McKyrrelly,Male,1985-11-15 00:00:00,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,936,8
938,Corabelle,,Female,1996-04-06 00:00:00,Technical Writer,Retail,Mass Customer,N,No,937,8
939,Cristian,Theodoris,Male,1961-01-10 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,938,11
940,Marnia,Claesens,Female,1987-06-16 00:00:00,Administrative Officer,Manufacturing,Mass Customer,N,No,939,3
941,Tye,Doohan,Male,1995-02-02 00:00:00,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,940,6
942,Shirley,Brook,Female,1974-02-07 00:00:00,Director of Sales,Financial Services,Mass Customer,N,Yes,941,10
943,Holly,Gamett,Male,1979-09-17 00:00:00,Legal Assistant,Property,Affluent Customer,N,Yes,942,7
944,Anderea,Dallewater,Female,1976-01-12 00:00:00,,Manufacturing,Mass Customer,N,No,943,6
945,Hebert,Bernocchi,Male,1998-08-26 00:00:00,Human Resources Manager,,High Net Worth,N,Yes,944,9
946,Bettina,Farrer,Female,1961-07-17 00:00:00,Research Associate,Manufacturing,High Net Worth,N,No,945,5
947,Hyacinth,Naldrett,Female,1986-03-10 00:00:00,Pharmacist,Health,Mass Customer,N,No,946,9
948,Yardley,Argo,Male,1969-08-09 00:00:00,Recruiting Manager,,Affluent Customer,N,No,947,7
949,Jarid,Grebner,Male,1975-09-07 00:00:00,Executive Secretary,Health,Mass Customer,N,Yes,948,1
950,Bret,Ivakhnov,U,,Recruiter,IT,High Net Worth,N,Yes,949,6
951,Meryl,Dumbar,Male,1999-09-29 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,950,9
952,Marina,Andresen,Female,1971-06-13 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,951,12
953,Jasmin,Brodeur,Female,1979-05-23 00:00:00,,,Mass Customer,N,No,952,10
954,Alain,Immins,Male,1995-02-28 00:00:00,VP Quality Control,Manufacturing,Mass Customer,N,Yes,953,12
955,Teresina,Gibbie,Female,1989-10-01 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,954,9
956,Ezechiel,Pettecrew,Male,1960-09-26 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,955,8
957,Jamima,Gannan,Female,1994-08-20 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,956,8
958,Kristofor,Saulter,Male,1964-01-14 00:00:00,Biostatistician IV,Health,High Net Worth,N,No,957,8
959,Katharina,Jennins,Female,1986-10-26 00:00:00,Staff Scientist,,Affluent Customer,N,Yes,958,10
960,Lannie,Crumley,Male,1968-10-10 00:00:00,GIS Technical Architect,Health,Mass Customer,N,Yes,959,12
961,Rosamund,Shelton,Female,1986-08-10 00:00:00,Assistant Manager,Financial Services,Mass Customer,N,No,960,1
962,Granger,Tuftin,Male,1977-09-07 00:00:00,VP Product Management,,High Net Worth,N,Yes,961,10
963,Valery,Haresign,Female,1968-07-28 00:00:00,Budget/Accounting Analyst I,,High Net Worth,N,Yes,962,5
964,Rhetta,Grellier,Female,1994-01-24 00:00:00,Assistant Professor,Financial Services,High Net Worth,N,No,963,6
965,Meggie,Whitchurch,Female,1997-06-18 00:00:00,Structural Engineer,Retail,High Net Worth,N,Yes,964,5
966,Krystyna,Linning,Female,1978-11-05 00:00:00,Speech Pathologist,Retail,High Net Worth,N,Yes,965,10
967,April,Causon,Female,1999-10-04 00:00:00,Sales Associate,Manufacturing,Affluent Customer,N,Yes,966,7
968,Wayne,Woodfin,Male,1955-06-16 00:00:00,Accountant IV,IT,High Net Worth,N,Yes,967,5
969,Jo,Mallinar,Female,1978-09-19 00:00:00,Health Coach IV,Health,High Net Worth,N,Yes,968,7
970,Kellyann,Hawton,Female,1980-06-26 00:00:00,VP Accounting,Financial Services,High Net Worth,N,Yes,969,7
971,Sarge,Lerohan,Male,1988-10-25 00:00:00,Geologist I,Manufacturing,High Net Worth,N,No,970,8
972,Dena,Crewdson,Female,1981-07-23 00:00:00,Project Manager,Retail,Mass Customer,N,Yes,971,8
973,Annabella,Hebron,Female,1979-08-02 00:00:00,Data Coordiator,Health,High Net Worth,N,No,972,7
974,Mellicent,Dollin,Female,1991-06-07 00:00:00,Administrative Assistant IV,,Mass Customer,N,Yes,973,1
975,Goldarina,Rzehorz,U,,Automation Specialist IV,IT,Mass Customer,N,No,974,9
976,Andonis,Slimmon,Male,1971-10-21 00:00:00,Graphic Designer,Financial Services,Affluent Customer,N,No,975,8
977,Olga,Dyke,Female,1959-11-30 00:00:00,Staff Accountant III,,High Net Worth,N,Yes,976,9
978,Erena,Escalero,Female,1982-01-31 00:00:00,Nurse Practicioner,,High Net Worth,N,No,977,6
979,Kayla,Falkingham,Female,1959-12-25 00:00:00,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,978,11
980,Max,Gronaver,Female,1978-01-23 00:00:00,Registered Nurse,Health,Mass Customer,N,No,979,7
981,Bud,Smittoune,Male,1973-02-19 00:00:00,,Retail,Mass Customer,N,No,980,4
982,Tibold,Bonwell,Male,1960-02-12 00:00:00,Geologist III,Health,High Net Worth,N,Yes,981,3
983,Shaylyn,Riggs,U,,,IT,Affluent Customer,N,No,982,9
984,Luciano,Weddup,Male,1954-03-25 00:00:00,Programmer I,Manufacturing,Affluent Customer,N,No,983,6
985,Aryn,O'Halloran,Female,1970-09-30 00:00:00,Help Desk Operator,Retail,High Net Worth,N,No,984,4
986,Barnard,Stranks,Male,1994-10-05 00:00:00,Office Assistant I,Manufacturing,Mass Customer,N,Yes,985,7
987,Lars,Keher,Male,1974-08-29 00:00:00,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,986,9
988,Andree,Simonato,Female,1981-01-15 00:00:00,Director of Sales,Manufacturing,High Net Worth,N,No,987,9
989,Caralie,Morfett,Female,1982-05-24 00:00:00,Project Manager,Financial Services,Mass Customer,N,No,988,3
990,Melissa,Purple,Female,1976-04-13 00:00:00,Administrative Officer,Manufacturing,Mass Customer,N,Yes,989,10
991,Lenna,Coales,Female,1991-11-29 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,Yes,990,5
992,Cordelia,Hawkeswood,Female,1958-11-25 00:00:00,,Property,Mass Customer,N,Yes,991,10
993,Reine,Semken,Female,1977-02-18 00:00:00,Account Coordinator,Argiculture,High Net Worth,N,No,992,9
994,Rhetta,Kupker,Female,1977-11-14 00:00:00,Librarian,Entertainment,Affluent Customer,N,Yes,993,9
995,Urbano,Mews,Male,1965-11-12 00:00:00,Information Systems Manager,Health,Mass Customer,N,Yes,994,9
996,Aura,Bemlott,U,,Assistant Manager,IT,Mass Customer,N,Yes,995,9
997,Ambros,Kernes,Male,1981-07-03 00:00:00,Teacher,Telecommunications,Mass Customer,N,Yes,996,3
998,Petunia,Dufton,Female,1965-12-13 00:00:00,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,997,12
999,Dido,Leyburn,Female,1988-04-10 00:00:00,Recruiting Manager,,High Net Worth,N,No,998,7
1000,Paulie,Castelot,Female,1978-08-07 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,No,999,6
1001,Finley,Vost,Male,1979-08-27 00:00:00,Recruiter,Retail,Mass Customer,N,No,1000,9
1002,Pacorro,De Clairmont,Male,1978-08-30 00:00:00,Business Systems Development Analyst,,Mass Customer,N,Yes,1001,8
1003,Mariann,O'Geaney,Female,1968-02-03 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,1002,12
1004,Colas,Pumfrett,Male,1975-07-09 00:00:00,Business Systems Development Analyst,IT,High Net Worth,N,No,1003,12
1005,Kalila,Birtwistle,Female,1967-09-15 00:00:00,Design Engineer,IT,High Net Worth,N,Yes,1004,9
1006,Norbert,Gotcher,Male,1977-08-10 00:00:00,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,1005,4
1007,Cord,Warriner,Male,1996-06-08 00:00:00,,Retail,Mass Customer,N,No,1006,9
1008,Lorry,Booley,Female,1975-11-10 00:00:00,Teacher,,Mass Customer,N,No,1007,9
1009,Nolie,Orring,Female,1957-05-09 00:00:00,Research Associate,Manufacturing,High Net Worth,N,Yes,1008,8
1010,Leighton,Ebbles,Male,1963-01-26 00:00:00,Nurse,Financial Services,Affluent Customer,N,No,1009,8
1011,Cymbre,Janos,Female,1985-07-19 00:00:00,Occupational Therapist,Health,High Net Worth,N,Yes,1010,8
1012,Anna-diane,Preddle,Female,1955-05-20 00:00:00,Software Test Engineer III,,High Net Worth,N,Yes,1011,11
1013,Corissa,Zienkiewicz,Female,1976-09-06 00:00:00,Physical Therapy Assistant,Retail,High Net Worth,N,No,1012,11
1014,Miller,Faloon,Male,1960-10-14 00:00:00,Senior Developer,Property,Mass Customer,N,Yes,1013,10
1015,Toiboid,Sorrel,Male,1955-04-01 00:00:00,Web Developer I,Health,Mass Customer,N,No,1014,8
1016,Adrian,Prettyjohns,Male,1959-08-12 00:00:00,Legal Assistant,IT,Mass Customer,N,Yes,1015,10
1017,Jacquenette,Pluthero,Female,1979-01-09 00:00:00,Assistant Media Planner,Entertainment,High Net Worth,N,No,1016,8
1018,Matthiew,Ferreras,Male,1994-11-27 00:00:00,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,1017,10
1019,Ignazio,Milby,Male,1973-11-19 00:00:00,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,1018,8
1020,Natala,Thorndale,Female,1975-11-10 00:00:00,,IT,Affluent Customer,N,No,1019,9
1021,Elvis,Rixon,Male,1977-10-02 00:00:00,Mechanical Systems Engineer,Retail,High Net Worth,N,No,1020,8
1022,Suzann,Wilks,Female,1990-03-04 00:00:00,Assistant Manager,Financial Services,Affluent Customer,N,Yes,1021,10
1023,Iseabal,Fullbrook,Female,1991-07-23 00:00:00,,Financial Services,Affluent Customer,N,Yes,1022,12
1024,Rhodia,D'Onise,Female,1992-06-05 00:00:00,Social Worker,Health,High Net Worth,N,Yes,1023,9
1025,Ario,Jeromson,Male,1997-07-30 00:00:00,Quality Engineer,IT,Mass Customer,N,Yes,1024,6
1026,Vernon,Hakking,Male,1994-07-29 00:00:00,,Financial Services,Affluent Customer,N,No,1025,7
1027,Rolando,Sherewood,Male,1966-10-07 00:00:00,Statistician I,Financial Services,Affluent Customer,N,No,1026,7
1028,Thorn,Torfin,Male,1999-08-11 00:00:00,Project Manager,,High Net Worth,N,No,1027,11
1029,Forbes,Londors,Male,1997-02-15 00:00:00,VP Sales,,Mass Customer,N,No,1028,9
1030,Nariko,Dummigan,Female,1962-05-05 00:00:00,Food Chemist,Health,Mass Customer,N,No,1029,3
1031,Roi,Ogden,Male,1983-09-15 00:00:00,Junior Executive,Manufacturing,Mass Customer,N,No,1030,9
1032,Maribelle,Werndly,Female,1978-07-18 00:00:00,Executive Secretary,,Mass Customer,N,Yes,1031,12
1033,Jacob,Claringbold,Male,1995-01-06 00:00:00,,,Affluent Customer,N,Yes,1032,11
1034,Denney,Cretney,Male,1976-05-12 00:00:00,,,High Net Worth,N,Yes,1033,6
1035,Kara-lynn,Doddridge,Female,1976-11-02 00:00:00,Operator,Retail,Affluent Customer,N,Yes,1034,4
1036,Randene,Ingle,Female,1969-11-28 00:00:00,Paralegal,Financial Services,Mass Customer,N,Yes,1035,8
1037,Sissie,Rielly,Female,1956-08-08 00:00:00,Human Resources Assistant II,Financial Services,Mass Customer,N,No,1036,10
1038,Fraser,Acome,U,,Engineer I,Manufacturing,Mass Customer,N,Yes,1037,11
1039,Nona,Diamant,Female,1975-03-14 00:00:00,,,High Net Worth,N,Yes,1038,7
1040,Jacenta,Wedlock,Female,1975-03-04 00:00:00,Food Chemist,Health,High Net Worth,N,No,1039,1
1041,Free,Bonniface,Male,1959-05-25 00:00:00,,Property,Affluent Customer,N,No,1040,11
1042,Isacco,Woodwind,Male,1976-01-14 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,1041,9
1043,Giorgi,Hurford,Male,1986-10-20 00:00:00,Sales Associate,Financial Services,Mass Customer,N,Yes,1042,7
1044,Frederico,Whilder,U,,Food Chemist,Health,High Net Worth,N,No,1043,9
1045,Aeriel,Everest,Female,1986-05-08 00:00:00,,Financial Services,Mass Customer,N,Yes,1044,8
